"","x"
"AF035281;LOC155060;ZNF783",0.258984889717558
"AF055024",0.000796520262564153
"AF075112",0.00180096770728115
"AF086102",0.0208276588770203
"AF086125",0.00941655664586564
"AF086132",0.0595809356646273
"AF086154",0.0184284337332485
"AF086184",0.00806940700409772
"AF086203",0.00129319051796918
"AF086285",0.012194312023451
"AF086351",0.0230808478511311
"AF113016",0.0475688197228328
"AF119915",0.000120396815865411
"AF143871",6.89620372742984e-05
"AF157115",0.00689359678688238
"AF161365",0.022752400617972
"AF161442",0.00201215612428527
"AF188711",0.000120396815865411
"AF198444",0.11954523542177
"AF216583",0.000160767361910482
"AF279782",6.89620372742984e-05
"AF283776",0.125671844968371
"AF289551",0.115231141018114
"AF452719",0.00035376240467872
"AF520792",0.0176872281621625
"AF520793",0.00146065013698637
"AFAP1",0.232066319643947
"AFAP1L1",0.109775743958906
"AFAP1L2",0.00496884655276598
"AFF1",0.342558200580368
"AFF4",0.587180128498789
"AFMID",0.649357488839944
"AFP",0.000986902178692454
"AFTPH",0.57850336209809
"AGA",0.0378152236006858
"AGAP3;AX747175",1.1802861587515
"AGBL3",0.0206069518885776
"AGBL5",0.585814766618041
"AGER",0.0667743479689866
"AGFG1",0.943431049427175
"AGFG2",0.091302701032397
"AGGF1",0.633850823192545
"AGK",0.134877135376579
"AGL",0.475776317148766
"AGMAT",0.00312927133708459
"AGPAT1",0.105116180596921
"AGPAT2",1.01990795955073
"AGPAT4",0.114029244319267
"AGPAT4-IT1",0.0136788399589183
"AGPAT6",1.00717016171896
"AGPAT9",0.238642689050146
"AGPHD1",0.0476814684055564
"AGPS",0.579061553611664
"AGR2",0.00358500101490724
"AGR3",0.000219358944543032
"AGRN",0.504557819348314
"AGTRAP",1.05223966644225
"AGXT",0.000458616338528235
"AHCYL2",0.0885770991279043
"AHDC1",0.257782452097157
"AHNAK2",0.111988966916686
"AHR",0.290208618256276
"AHRR",0.162952840604116
"AHSA1",4.81856258701712
"AHSA2",0.147957451146698
"AHSG",0.00286768534024823
"AIDA",0.0917277582133094
"AIF1L",0.486404872411253
"AIFM1",0.96703881518203
"AIFM2",0.256081931843766
"AIFM3",0.0391052078075609
"AIG1",0.360518569449744
"AIM1L",0.0494901348063604
"AIMP1",1.86586967767656
"AIP",0.849904125533649
"AIRE",0.00109776657795891
"AJ278121;HSPB6",0.00215921306438271
"AJ420566",0.00044458957824232
"AJUBA",0.108208242068359
"AK001057",0.00820347136590684
"AK001394",0.0175338175444718
"AK001875",0.000261461942488622
"AK021570",0.00855013047774076
"AK021739",0.0278611774205745
"AK021804",0.232525139487652
"AK021876",0.00885456219923524
"AK021888",0.100390214885233
"AK022793",0.000924401047552519
"AK022898",0.0018598885201067
"AK022993",0.0119385485470553
"AK022997",0.00782757155509489
"AK023040",0.0152453810347869
"AK023178;PP7080",0.146991500979158
"AK023304",2.17991968421631e-05
"AK023457",0.0297375740490912
"AK023515",0.00460568384253048
"AK023566",0.0350043243570521
"AK023627",0.0145796891621941
"AK023629",0.00701882857920723
"AK024119",6.83786179049808e-05
"AK024535;STAT3;AK092965",0.30303076571161
"AK024736",0.0224631788545897
"AK025061",0.00596910707890022
"AK025127",0.00389781881130636
"AK025288",0.0371157745676353
"AK025321",0.000303854530368593
"AK025726",0.235126294113834
"AK025793",0.00663549633539001
"AK026101",0.206336575176054
"AK026244",0.0071685013512353
"AK026379",0.00165744562160683
"AK026392;MXD4;MIR4800",0.381762181589899
"AK026758",0.00110896874399956
"AK026965",0.000600290362640916
"AK027541",0.041122515415092
"AK054708",0.000261644314861375
"AK054753",0.000964509272557333
"AK054880",0.00549210358612618
"AK055017",0.0196159210248299
"AK055055",0.00029262117376966
"AK055250",0.00148102951446448
"AK055254",0.021587077362457
"AK055260",0.000349342354284501
"AK055267",0.0004756456128161
"AK055272",0.0202649192236978
"AK055323",0.0422476076931814
"AK055332",0.00136875043094235
"AK055370",0.0076638483615316
"AK055408",0.00267813368755669
"AK055458",0.000186059170574638
"AK055601",0.0542664590069838
"AK055666",0.0068838055743491
"AK055746",0.0281175561457171
"AK055974",0.000217112956098414
"AK055981",0.0100809018625602
"AK056073",0.00826203461166704
"AK056081",0.00668021891244489
"AK056105",0.000321842860401418
"AK056182",0.00765110431770311
"AK056196",0.000498149736045917
"AK056211",0.00622076519999834
"AK056332",0.0103085427048266
"AK056431",0.000120396815865411
"AK056556",0.0020845417116939
"AK056558",0.00382551011617903
"AK056657",0.00838315153639319
"AK056683",0.0130746183322696
"AK056686",0.000164214538543681
"AK056780",0.00636565582730759
"AK056817",0.00128567785695027
"AK056973",0.0690705825205157
"AK056982",0.000753600272863241
"AK057259",0.00227184536885377
"AK057304",0.000163619174995796
"AK057719",0.0130945435180932
"AK057873",0.000678763723851993
"AK057887",0.207957758577092
"AK074469",0.0102059011908327
"AK074476",0.0779284272800154
"AK090553",0.000217728249599842
"AK090593",0.0984892865580629
"AK090688",9.80574130271685e-05
"AK090844",0.0103795353746142
"AK090904",0.0831951885493227
"AK091028",0.000528125722340924
"AK091275",6.89620372742984e-05
"AK091365",0.000496144426993209
"AK091729",0.00604944085720264
"AK091906",0.00440722380217613
"AK092048",0.000864626959912417
"AK092080",0.0203682118001491
"AK092380",0.00121349657859012
"AK092589",0.000222787214099416
"AK093026",0.0278322661270325
"AK093107",0.00287215369518956
"AK093193",0.000108917096020582
"AK093205",0.000171552360671134
"AK093214",0.000653467750778378
"AK093264",0.000414030898255009
"AK093299",0.000916795435851777
"AK093356",0.0268905861436097
"AK093363",0.000641243910587514
"AK093416",0.0495613608101837
"AK093513",0.00022747413493975
"AK093519",0.000167392586938939
"AK093534",0.0813562604789443
"AK093600",0.00722942216025732
"AK093871",0.00878808802406772
"AK093898",0.0531696049126544
"AK094156",0.000122610844924329
"AK094188",0.0488063161109554
"AK094196",0.00155949048439582
"AK094343",0.000138776558901719
"AK094352",0.000206368490338137
"AK094480",0.00539041009426823
"AK094562",0.000724075240046638
"AK094621",0.0077859069507329
"AK094644",0.000121359933197667
"AK094692",0.00114225372527641
"AK094715",0.00102810154818463
"AK094934",0.000206296695654602
"AK094945",0.000897275163360838
"AK094963",0.00934215626107887
"AK094985",0.0052274796078895
"AK095112;AK126318",1.22997586838202
"AK095117",0.0638714060281466
"AK095132",0.00013259770783715
"AK095221",0.000357862544281017
"AK095267",0.000537721563465943
"AK095335",0.000593637818848207
"AK095439",0.0100377318566982
"AK095633",7.87579956950129e-05
"AK096023",0.000438863152546562
"AK096219",0.000432980194229103
"AK096230",0.0179995459677997
"AK096233;PRICKLE1",0.0879566468963939
"AK096279",0.0028993893736332
"AK096314",0.0111498925188982
"AK096319",0.137627156414023
"AK096329",0.000254645078687833
"AK096335",0.00354707503285532
"AK096395",0.000398592569636613
"AK096475",0.00970189076318624
"AK096499",6.83786179049808e-05
"AK096622",0.000608785970469491
"AK096792",0.00114906535352627
"AK096803",0.000284963974263456
"AK096834",0.000762489924344267
"AK096976",0.000207758990292658
"AK096982",0.00633363481319738
"AK097012;MKNK2",0.956612784266987
"AK097101",0.00015745673612435
"AK097119",0.00387120473112387
"AK097161",0.000321046330778389
"AK097190",0.000287639853732833
"AK097283",0.256110720643678
"AK097288",0.000853293939737252
"AK097351;TEAD2",0.291577111592707
"AK097428",0.00871522627192771
"AK097472",0.00817085170178772
"AK097590",0.00021567532873747
"AK097607",0.00107731345374836
"AK097625",0.00185001129221542
"AK097706",0.000971958995426133
"AK097787",0.000253676670986247
"AK097791",0.00113275541267495
"AK097829;DQ599886",0.000176678048796604
"AK097902",0.000168885852096087
"AK097952",0.000507795904458493
"AK098198",0.000567305575397936
"AK098263",0.00350214828402811
"AK098333",0.0160547366588728
"AK098438",0.00513041057498815
"AK098705",4.28897188240102e-05
"AK098769",0.0648356353720446
"AK1",1.13953136280905
"AK123100",0.027735324153962
"AK123141",0.00487220765944955
"AK123177",0.00198068963214632
"AK123181;TMEM120B",0.190171050829548
"AK123263",0.0131395039129364
"AK123292",0.00138952353869278
"AK123440",0.000120749435719774
"AK123450",0.000429870013947381
"AK123582",0.000504017664455627
"AK123584",0.00702507685869529
"AK123617",0.00512233596074359
"AK123675",0.457272032093456
"AK123826",0.00138090239736069
"AK123947",0.0268372061810673
"AK123998",0.0313495515287168
"AK124056",0.000492510638089543
"AK124173",0.0108344229863657
"AK124179",0.0610236037685781
"AK124308",0.000735330247420621
"AK124465;GFAP",0.0290295512446186
"AK124484",0.024043421737299
"AK124928",0.0354490355576148
"AK124930",0.193508528039437
"AK124973",0.00338778781471455
"AK125001",0.000443555755845621
"AK125040",0.000257361974392535
"AK125083",0.000139108516119025
"AK125157",0.00125221131052646
"AK125212",0.00129641396602297
"AK125301",0.0038424686579543
"AK125429",0.000350824409295893
"AK125437",0.0189138024022363
"AK125516",0.000434748600712301
"AK125558",0.170462791459412
"AK125599",0.000961934856978124
"AK125676",0.00130117460908266
"AK125759",0.00720003216208078
"AK125769",0.000385587216629819
"AK125821",0.0273861507138573
"AK125860",0.00101966331861893
"AK125871",0.000415231997889202
"AK126075",9.69566772745028e-05
"AK126209;C8orf42",0.000244411727490603
"AK126225;CLPTM1L",1.08109590485421
"AK126266",0.00189383051175452
"AK126278",0.0108206301183137
"AK126286",0.00434560813368586
"AK126380",0.00394433351463295
"AK126539",0.0305138967567729
"AK126693",0.0105078155933578
"AK127048",0.00051055714752947
"AK127087",0.830961583564938
"AK127124",0.00842294605516639
"AK127179;DICER1-AS1",0.0361329592139708
"AK127190",0.00975245814234563
"AK127191",7.48971347771544e-05
"AK127380",0.00100226216072787
"AK127400",0.000617272670601173
"AK127555",0.0480695937869309
"AK127557",0.000517353308353038
"AK127697",0.0059550972619646
"AK127888",0.000244925012900813
"AK127889",0.0824080060455477
"AK128037",0.000372831124837096
"AK128153",0.000749583396268136
"AK128346",0.0274456988768677
"AK128400",0.0407081208476115
"AK128559",0.00191674036808284
"AK128569",0.000362573773688279
"AK128697",0.00987249308874233
"AK128734",0.0532510962248529
"AK130076",0.0629572152262595
"AK130294;LOC92249",0.154295160598854
"AK130329",0.0199111478552683
"AK130400",0.000589222315117806
"AK130481",0.00536559658446674
"AK131020",0.00665590418222328
"AK172755",0.000328611216233091
"AK2",1.32275971473093
"AK225487",0.000236619151490348
"AK289390",0.0425066558501591
"AK293147",7.02574963070636
"AK294743",0.000577332985690329
"AK296065",0.000298646266339311
"AK296966",0.199684586093029
"AK297919",0.8034525784258
"AK3",0.516309584368494
"AK301093",0.000349342354284501
"AK303207",0.00104523752554856
"AK304759",0.00296705408929032
"AK307134",0.0332870400700942
"AK307154",0.000367721142076744
"AK307172",0.000120614376828454
"AK307192",0.00414985823802367
"AK307233",0.00601253911188952
"AK307246",0.000178847015854377
"AK308944",0.00589813396931761
"AK308965",0.000505385572259852
"AK309286",0.0589770765326415
"AK309441;WWTR1-AS1",0.00377352854907335
"AK309717",0.000934984153341234
"AK309988",0.000519103514655606
"AK310350",0.00081423511268886
"AK310493",0.00188494056877286
"AK311106",0.000858499593443934
"AK311167",0.00509485099944585
"AK311213",0.0123782946317663
"AK311356",0.0131987983178437
"AK311380",0.00309741316647558
"AK311398",0.000520793443102941
"AK311497",1.4957756867306
"AK311578",0.0110312515515357
"AK4",0.297773264879902
"AK5",0.00516746629820602
"AK7",0.0107997943478749
"AK8",0.0469168036814881
"AKAP10",0.15082350205171
"AKAP3",0.0360988705656601
"AKAP5",0.011119618912626
"AKAP8",0.975797232732931
"AKAP8L",1.26823785814016
"AKAP9",1.80140529194454
"AKIP1",0.283714018266664
"AKIRIN1",0.637507336216204
"AKIRIN2",0.604945756447352
"AKIRIN2-AS1",8.59095893838634e-05
"AKNAD1",0.0273780386741397
"AKR1B1",1.82690946185036
"AKR1B10",0.00746894330443615
"AKR1C1",0.00406914223653204
"AKR1C2",0.00129546077570392
"AKR1C3",0.00424475020151484
"AKR1C4",0.000167392586938939
"AKR1CL1",0.000255576526461473
"AKR1D1",0.000497777886697504
"AKR7A2P1",0.00116560978068481
"AKT1",1.3051633274411
"AL049935",0.339452417334702
"AL050132",0.000217673099300183
"AL080192",0.00926853378778342
"AL109706",0.000181666277725729
"AL110181",0.0394415589788409
"AL133111",0.0282589495762319
"AL137535",0.0160033538666726
"AL137752",0.00355756328204513
"AL355711",0.000192333647467047
"AL357213",0.000152739607089274
"AL360260",0.0723570189704901
"AL831889",0.836939350654082
"AL831948",0.00436359161148501
"AL832007",0.00137897227398455
"AL832184",0.00118775980574317
"AL832212;UBE2H",0.653473267196365
"AL832252",0.000168885852096087
"AL832262",0.0352465307653506
"AL832378",0.000539016593765446
"AL832737;LOC441178",0.000244925012900813
"AL832891;CYR61",0.397588161835695
"AL832909",0.100809094880403
"AL833139",0.000457651716073571
"AL833181",0.00146478965294631
"ALAD",0.179449174288958
"ALAS1",1.55186685371321
"ALB",0.00319943728485249
"ALDH18A1",0.87828080019615
"ALDH1A3",0.161394425983673
"ALDH1L1",0.0217923751850349
"ALDH1L2",0.00620903780017435
"ALDH2",0.309270253698181
"ALDH3A1",0.0118662669123865
"ALDH3A2",1.20557211982951
"ALDH5A1",0.145464037825916
"ALDH9A1",1.18846217428958
"ALG12",0.220760739615817
"ALG13",0.402046104298595
"ALG3",0.270774002649945
"ALG5",0.512226482520053
"ALG6",0.0978654518577034
"ALKBH1",0.162877701317617
"ALKBH3;LOC729799",0.394196431195547
"ALKBH5",1.74186053770884
"ALKBH6",0.487257402052438
"ALKBH7",1.0132333063405
"ALKBH8",0.210306531200593
"ALOX12",0.000991096784373813
"ALOX12P2",0.0663098749360887
"ALOX15",0.000766456154070935
"ALOX15B",0.0179747566357869
"ALOX5",0.00064011083593384
"ALOX5AP",0.000514590850815389
"ALPI",0.000179663077471492
"ALPK3",0.00688671427278364
"ALPL",0.015623136310143
"ALPP",0.000672854535585528
"ALPPL2",0.00393011840567176
"ALS2",0.284326744292911
"ALS2CL",0.033410523419426
"ALS2CR11",0.00323060238953817
"ALS2CR12",0.0104433025268504
"ALS2CR8",0.0249122890608896
"ALX1",0.000333486851152877
"ALYREF",2.2716757024418
"AMBRA1",0.129726631630519
"AMD1",1.13894966900969
"AMDHD1",0.0512048764649567
"AMH",0.544185505823686
"AMHR2",0.00428455040147816
"AMICA1",0.00101987088415377
"AMIGO2",0.00727165138693356
"AMIGO3",0.0457013165500785
"AMMECR1",0.543764262824774
"AMN",0.00147165874658084
"AMOT",0.0939255812621369
"AMOTL1",0.527186029867318
"AMPD1",0.000534268255745823
"AMPD2",0.771442000231195
"AMPD3",0.0360237010231411
"AMT;NICN1",0.0516573740749508
"AMZ1",0.00191671265878438
"ANAPC11",6.39644750240934
"ANAPC16",1.62560536547555
"ANAPC2",0.140116646968014
"ANAPC5",3.80782945694825
"ANG",0.0347388026996832
"ANGEL2",0.297635531224786
"ANGPTL1",0.000311687654310713
"ANGPTL4",0.0900225540786612
"ANGPTL6",0.00523061744421057
"ANGPTL7",0.000537636605396882
"ANK1",0.00730674390177426
"ANK2",0.0610700078503319
"ANK3",0.0170036212255656
"ANKAR",0.0290787212429676
"ANKDD1A",0.0839499574442627
"ANKFN1",0.00139184862725524
"ANKHD1",2.09872344561658
"ANKHD1-EIF4EBP3",0.397608788445308
"ANKIB1",0.70713333850848
"ANKK1",0.0047691192343875
"ANKMY2",0.288825935592128
"ANKRD12",1.15522772625284
"ANKRD13A",0.279329254158934
"ANKRD13C",0.321569801815134
"ANKRD13D",0.421625795418771
"ANKRD16;AK129672",0.200832960667755
"ANKRD2",0.00315809745580108
"ANKRD20A3",0.000595741198419017
"ANKRD20A4",0.00820234977809078
"ANKRD22",0.000134105503884332
"ANKRD23",0.0503836918378379
"ANKRD24",0.0217698389796032
"ANKRD26",0.465193528814275
"ANKRD28",0.297441858515313
"ANKRD29",0.0104543703753412
"ANKRD31",0.020044283679307
"ANKRD32",0.272494595950203
"ANKRD33B",0.0899946898748692
"ANKRD34A",0.00173454258775443
"ANKRD34B",0.000333486851152877
"ANKRD37",0.0429678062880584
"ANKRD39",0.821748919972878
"ANKRD40",1.1498827015647
"ANKRD42",0.144801270222817
"ANKRD45",0.0187167452818031
"ANKRD49",0.14746889663613
"ANKRD5",0.222630283076301
"ANKRD52",0.0719161362232229
"ANKRD6",0.0984472177002868
"ANKRD65",0.000219567522198832
"ANKRD9",0.393084990851176
"ANKS1A",0.212834012591334
"ANKS1B",0.000612789789693031
"ANKS3",0.313067486192246
"ANKS4B",0.000306016120868044
"ANKUB1",0.000220998189387074
"ANKZF1",0.278801527955796
"ANO10",0.243882229269491
"ANO4",0.000995091283264313
"ANO6",0.427006634625392
"ANO7",0.00965946611593878
"ANO9",0.288140087473375
"ANP32A",3.11465432591414
"ANP32A-IT1",0.0148962674639674
"ANP32AP1",0.0646084388704652
"ANPEP",0.00167708642783097
"ANXA2P1",0.015428016042713
"ANXA2P3",0.0550185059295976
"ANXA4",0.374489242610548
"ANXA5",2.86640949022638
"ANXA6",0.799029172109991
"ANXA7",1.14077563198503
"AOC2",0.0460403011580895
"AOC3",0.0158197874599335
"AOC4;AF047486",0.000922484212815425
"AOX1",0.000327044332248676
"AOX2P",0.000520520234989901
"AP1B1P1",0.000453515664771198
"AP1G1",0.849420137368955
"AP1M2",0.0785024053786754
"AP1S1",0.325227220474545
"AP2A1",0.603849002963163
"AP2M1",4.84618887641117
"AP2S1",4.15244790098946
"AP3B1",1.01736171939575
"AP3B2;DQ601936",0.00385547285968335
"AP3D1",2.95325229651685
"AP3M2",0.498034302303626
"AP3S2",0.487560010575643
"AP4B1",0.308384014803679
"AP4M1",0.146596671365726
"AP4S1",0.10839236368084
"APAF1",0.100039244095012
"APBA1",9.69566772745028e-05
"APBA3",0.385664195276643
"APBB1",0.236368660461746
"APBB1IP",0.000135491172980415
"APBB2",0.233767479862624
"APBB3",0.154106406248989
"APC",0.998932583258067
"APCDD1L",0.000328180451727921
"APEX1",2.99397054008816
"APEX2",0.577988661496672
"APH1A",0.567869652558211
"APH1B",0.0421560869077416
"APLN",0.00729652696278192
"APLP1",0.292457353992071
"APLP2;DQ600312",2.63603364391793
"APOA2",0.00160685507547851
"APOB",0.00126390511208763
"APOBEC2",0.000175242317773154
"APOBEC3A",0.279984056904004
"APOBEC3B",0.00648465397393718
"APOBEC3C",0.0968410545212769
"APOBEC3D",0.018710631858815
"APOBEC3F",0.156001524563314
"APOBEC3G",0.0106889446945648
"APOBEC3H",0.00600433887015965
"APOBR",0.00101960443753147
"APOF",0.00116400898597533
"APOM",0.0267839464088216
"APOO",0.346449919683315
"APP",0.703255842302371
"APPBP2",0.588174728924883
"APPL1",0.706623596814011
"APRT",6.44441937521299
"AQP1",0.00990282367776961
"AQP10",0.000240514397945432
"AQP2",0.000278266638153612
"AQP6",0.000985959828020434
"AQP8",0.00331596111846862
"AQP9",0.000778792119900966
"ARAF",0.0755530411245822
"ARAP2",0.138602741129909
"ARC",0.257446952184143
"AREG",0.00177858512096214
"ARF1;MIR3620",5.8230570348298
"ARF3",1.6511501505404
"ARF4",1.32288673180724
"ARF5",1.77274162301928
"ARF6",0.140054340670441
"ARFGAP1",0.238227962587921
"ARFGAP3",0.0425867608914343
"ARFGEF1",0.564466912226903
"ARFIP2",0.584906385354207
"ARFRP1",0.0067877195508415
"ARG2",0.164508196994027
"ARGFX",0.0003588980344969
"ARHGAP1",0.538650910694103
"ARHGAP17;AF258560",0.686211549107071
"ARHGAP19",0.598146099234144
"ARHGAP20",0.000486157326441956
"ARHGAP28",0.00049932006276815
"ARHGAP30",0.00132972539250006
"ARHGAP31",0.0195461431559346
"ARHGAP32",0.310069833494961
"ARHGAP33",0.106431922693313
"ARHGAP35",1.45401724591919
"ARHGAP4",0.717029208073936
"ARHGDIA",0.0131391458289964
"ARHGDIB",0.067922540867975
"ARHGDIG",0.000123313302156113
"ARHGEF10",0.5617522265837
"ARHGEF10L",0.0972476494892562
"ARHGEF11",0.426310826765614
"ARHGEF17",0.0347842616606081
"ARHGEF19",0.38789180671731
"ARHGEF2",0.342941631389582
"ARHGEF25",0.00426110405229265
"ARHGEF3",0.127493936235663
"ARHGEF33",0.00227314917785382
"ARHGEF37",0.0236036913286922
"ARHGEF38",0.000132153968412532
"ARHGEF4",0.23671895354239
"ARHGEF40",0.0556015461751492
"ARHGEF6",0.021136354252839
"ARHGEF9",0.135633871018097
"ARID2",0.606003537432854
"ARID3A",0.24372105490592
"ARID3B",0.123974600198762
"ARID4A",0.442104040054191
"ARID5B",0.363790399108576
"ARIH2",1.43544228665802
"ARL13B",0.423687081863321
"ARL14",0.000995709016310138
"ARL15",0.0427677582983706
"ARL2",1.22920109724594
"ARL2BP",0.321220729665973
"ARL4A",0.123235012734564
"ARL4C",0.0413836893368987
"ARL9",0.00593700846257751
"ARMC3",0.0431880275989101
"ARMC4",0.0141873011650392
"ARMC7",0.55990159386533
"ARMC8",0.320445799701547
"ARMCX5",0.0591248977871365
"ARMS2",0.000403964202236276
"ARNT",0.237057107553071
"ARNT2",0.0315023713893337
"ARPC4",2.93259236216869
"ARPC4-TTLL3",0.132130306473521
"ARPM1",0.0332724138541051
"ARRB2",1.68478862543872
"ARRDC2",0.270031172870032
"ARRDC4",0.0162064469753702
"ARRDC5",0.000121359933197667
"ARSA",0.130740274731315
"ARSB",0.0713186157161133
"ARSI",0.00481705726190374
"ARSJ",0.289038295213961
"ARSK",0.113649306357448
"ART3",0.000818987321731425
"ARTN",0.328754311077811
"ARV1",0.0519395877997869
