1	2	3	4	5	6	7	8	9	10	11	12	13
UBE2T	1	1.98637353486324	1.69104586328839	1.06587443874935	1.68261122872061	1.51039658995064	0.454926846682685	0.653597394941006	0.789556481870318	0.702824704490434	0.717271609528039	0.59078112428122	1.08824861096727
NUCKS1	1.09582549118319	1.1691310363953	1.03943133342529	0.962221705326814	1.16655152906783	0.911837327124646	1	0.842317867698613	0.892262608923987	0.985454596779044	0.919320765788512	1.04775892066575	1.0241675150581
NEK2	1.39626224145937	6.72639800905822	4.30811149979254	1.41411588191217	2.63394012488211	1.55282835421135	0.806036370269252	0.957628846162326	0.77727907986985	0.683842607419755	1	0.806259002480601	0.843245546343552
CENPF	1.76302713398032	7.05165821000405	3.98334248370703	1.28888692473647	4.26420745322671	2.34273153497137	0.907076486982127	1	0.634389537827951	0.914846471216916	0.702088971142109	0.654727451054784	0.763541776805362
LBR	1	1.18544124790406	1.22727905579758	0.938786578935603	0.919382314288023	0.842093210877216	0.816661000227583	1.16205057155768	0.936457526553805	1.04640594583105	1.04803937722121	0.970279077153052	1.18146115336948
RRM2	1.80508068238818	2.77956953399572	2.81997499663828	1	3.53752469184333	3.85032525875404	1.16157353774043	0.873973486805055	0.773984381729982	0.934779396392427	0.645117927813689	0.946612617382682	0.836583487187289
CENPA	2.45246738186414	4.98960240166806	4.41826177882318	1.02963458730308	3.35996736127046	1.528762563491	0.976544605688329	0.86397607801555	0.8322289176889	0.80947494341744	1	0.820887692360065	0.776385324061244
SRSF7	1.12848780663799	0.777606524161061	1	1.07205016384165	0.733454429418439	0.902396668469358	1.04128806847089	0.960186452372768	0.951109897827753	0.888387907206335	1.03769753900479	1.15360913704286	1.24100707061861
CALM2	0.783609296088383	1.2888326717258	0.896971027119717	1	0.89323953144109	0.809326574811947	0.847574224966839	0.850142372183673	1.11571486562526	1.17373933466904	1.28975578706732	1.27056653129746	1.18610126306011
TPRKB	0.801449561903843	0.883403665826511	0.892206182572015	1.26592982918709	1.01516339283689	1.04094411551811	0.833497661741712	1.0268413895508	1	0.882760736207877	0.942727449052044	1.06525571355237	1.1257009518021
BOLA3	0.966829379786335	0.691188040173134	0.786995812626207	1.13678863118354	0.987787685411974	1.03610315748252	1.23215390295622	1.27731020847591	1.14920552725937	0.801951228404607	0.96965529679828	1	1.25302056620599
MTHFD2	0.885448957076752	1	0.818279514405435	1.21731230833796	1.48411607762403	1.33416272834859	0.898039382140457	1.24329261365119	1.77890975645312	0.774175028765183	0.996528316381538	1.09739010140015	0.769006845304603
NCAPH	1.10641082192011	3.09126575997831	1.84681395046586	1.42829553672949	2.37137972162182	2.0530557304275	0.863913603500352	1	0.877266322068326	0.798415489470698	0.981995206518205	0.845662631649966	0.946343789342254
BUB1	1.56252616801408	3.04960417113112	3.23493214117893	1	1.54429262603194	1.19260526293786	0.735088019598374	0.924850453645426	0.917298461208984	0.753849733073936	0.859759824079829	0.778350209851968	1.00136645538217
CKAP2L	1.15937802073317	4.58507201432826	2.66855791517984	1.38381387461553	3.07429126411987	2.33515437705058	0.986174372520247	0.857222093105288	0.886000865414478	0.989517736808169	1	0.89390603400143	0.897285400116519
PKP4	1.09637504006821	1.00208740180623	1.03875020773648	1.12580435929317	1	0.994940534056428	0.939116981245567	1.03162242463675	0.816668721196462	0.980850856685691	1.06472335960377	0.942204222114675	0.874992986656764
PSMD14	0.952503117176814	0.965910232735995	0.964557798014407	1.09757181183783	0.98555541890857	1	1.00971873723368	0.98947969846683	1.31240269464719	0.965739205543721	1.05921923092657	1.3063638483705	1.17866188072153
SPC25	1.41507542525287	4.07997891526429	2.93356243777818	1.39793371100609	3.86754062409122	3.56259370361428	0.778981429385236	1	0.783699604732526	0.836234603087246	0.811493915334885	0.935645782600432	0.93200193006508
HAT1	0.949555039760157	1.10302710477494	1.1163370128657	1.25701745975144	1.31035879451638	1.60344707590609	0.800174098562401	0.905348952331961	1	0.818487604937522	0.938481549553831	0.97586923810464	1.06549173170961
HSPE1	0.988296295796624	0.619680781450609	0.905906783782105	1	0.756617702203294	0.822976464866077	1.25319112123674	1.00440001344585	0.997485028948417	1.12087903203683	1.01839498316893	1.19259232170252	1.30285300766555
C2orf69	1.02881178600054	1.38670703215949	1.25796770678906	1.23149112884197	1	1.05785166395094	0.981743028542888	1.06705801346657	0.956621876981329	0.927553218629708	0.850694793385855	0.944511273782284	0.875586474449586
SGOL2	1	4.77853001949764	3.27994762946157	1.35893494918426	2.28426013272369	1.33321361177873	0.588617560431383	1.06551153305528	0.703220760473658	0.648243600742131	0.792340990079327	0.765982860053947	0.74934712736494
PTMA	0.995040495964561	0.613361470168445	0.707985866623655	1	0.722750216700788	0.814567664124549	1.16661973816509	1.13542948049957	0.914098454025297	1.43336741533789	1.25997945097723	1.36931342616956	1.3665752862361
HJURP	1	4.42795474754489	2.09714890962561	1.11271444571675	2.53042036935134	2.09802307768907	0.820342371743616	0.990920708584583	0.847660504361049	1.10858233888595	0.896286855205731	0.771004487180702	0.867989247798505
DTYMK	1.23401736930668	1.4066520536663	1.54135332882541	1.2471580069347	1.39005169870876	1.34824184039377	0.875049698196215	0.882764584523523	0.952106286110336	0.777364198067526	0.814322243148371	0.929548585822524	1
FANCD2	1.10039411404609	1.54992133347401	1.31440686266465	1.39712440891965	1.94058796012947	1.65223257631699	1	0.889232909437762	0.819399989891819	0.892248382001569	0.918457202773891	0.914714959034262	0.80240604198222
LSM3	0.886476410970235	0.879147763979959	0.84366956539828	1.51718985731839	1.13988438740728	1.33212963245223	0.97064299390468	1.46353523973211	1.0937668107114	0.770995612644169	1.19311475191412	0.950975836122995	1
SGOL1	1	3.14662796877722	1.76371934443682	1.6289213812281	2.59561346435968	2.31032387133956	0.698101896017561	1.06815963174695	0.685853670242075	0.931562027991695	0.85033832667689	0.73681691575032	0.827511560172305
KIF15	1	1.82266905927196	1.69167320190863	1.10806745978095	2.04855198644918	1.60789861832493	0.806823927471521	1.08181017316153	0.791531184552342	0.794520169305942	0.849674227232411	0.854307996482053	0.748974419138928
NDUFAF3	0.896226796661312	0.717145807746231	0.805661839285437	0.962371652606019	0.85987552818837	0.77348813118211	1.08502367550402	1.02718759058875	1.14806955753488	1.14261767679392	1.05386589308027	1	1.16082719295765
TRAIP	1	1.47317165401584	1.30035580203465	1.5105381119131	1.43663485299176	1.35106843959947	0.851868182569474	1.10763326895618	0.987349375458688	0.787940258645303	0.855895275969425	0.997927669825858	0.912395547635001
POC1A	1.04015474835585	1.54763120380148	1.4289634733049	1	1.37354797834912	1.22675450707046	0.68100380825071	1.01286304370972	0.680486947061463	0.791401543073189	0.683977165016511	0.648662225318692	0.64159767596807
KIAA1524	1.09654252053633	2.01265673880507	1.93312955326254	1.32687075369303	1.86136145561647	1.8900343296148	0.796725063923743	0.885973591255214	0.798737377009093	0.875115505919236	1	0.803389162840359	0.896283518078266
COX17	1.22146042864059	0.943610297293674	1.03524148179311	1.01255491473766	1.05124234944213	0.982155218702724	1.2834680067658	1.10996872462989	1	0.778317037588069	0.936492926250311	0.831965107457587	0.921459085460197
TOPBP1	0.927886402065207	1.07378218387059	0.84043712618846	1.17496629182622	1.53609654044655	1.82493617098268	1.01010469949833	1.35852324542617	1	0.983442474861504	0.930273290874308	0.78976202366272	0.889876175530684
CEP70	1.25505551286101	1.35707002347108	1.3059774525815	0.868164251274236	0.996326798964816	0.765439349966224	0.973454629218273	1.02829154426684	0.90195688035594	1.15193161163373	1.16491679257348	1	0.906207640911469
SMC4	1.1737663407582	2.39207625414907	2.19467487979712	1.22222897383146	2.08026844281751	1.67436776115548	0.611834629215371	1	0.633630542361804	0.835552210457605	0.564494945816955	0.658909643206358	0.658772283720475
ECT2	1.19000433696083	2.01300527254976	1.79511979173807	1.30930843862693	1.50842166342323	1.41952048136358	0.538331021106903	1	0.697661501463369	0.593119433874636	0.686565926287931	0.610016289032332	0.77279576973126
RFC4	0.793337474487271	1.00688546290854	0.987818649664248	1.90043847492746	1.53058433756892	2.13530438020099	0.624559586064214	1.25812889675436	1.02757178389678	0.685219644764468	0.726372656846801	0.817706989713415	1
TACC3	1.71681715760189	3.2656146093886	3.09082697749145	1.47707858843764	2.07165786071001	2.00797667539729	1	0.994977440736897	0.855150594875629	0.808979465940848	0.616125568012962	0.868128492162331	0.822860392579043
WHSC1	0.974977363228951	1.0011334559736	0.954731466729273	1.15925127329023	1.15477179389847	1.20876655387411	1	1.03694662722902	0.831437488986996	0.827998381548642	1.13878879000805	0.792861750490767	0.80322891474986
LYAR	0.909690319203103	0.67648239965106	1.01084007751513	1.28959901761259	0.986928603986513	1	1.01470102533338	1.51288944401342	1.18481616188634	0.696423261596377	0.762060035249453	0.986539949332656	1.17698496140547
NCAPG	1.40360818266451	3.59786816837889	2.73620933159199	1.14319048886613	2.5165629098968	2.29275661725334	0.722338055745776	1	0.849627227991737	0.935658488657514	0.692585583702882	0.777620257564884	0.669314631291633
NMU	1.99962293622471	1.29662765485027	1.59552441270264	1.15441690211941	0.93074600096679	1	2.21075718942939	0.779696310966469	0.690906921559704	1.04589919362463	0.538639452515659	0.946459057121697	0.887888255789235
H2AFZ	1.22079131705188	0.946130881423871	1.03963601144173	1.08288365999928	1.14230949211315	1.1530387876396	1.13732710750909	1	0.943074663565572	0.927194474548309	0.940094712983982	0.939753330185945	0.870227430581453
CENPE	1.51829588424763	4.770287380621	3.35017978975185	1.06781658001749	2.51075754501917	1.43682107906603	0.804428811654178	0.96546582612681	1	0.745765161311451	0.933315044835409	0.89037619581061	0.84892286054153
MAD2L1	3.03347168490674	4.54533381304279	4.65476235816934	2.10284375527255	3.24523696320804	2.90045170797868	0.881154051137337	0.911204003365659	1	0.831044560123179	0.885109553421915	0.731585852988792	0.821247929077947
CCNA2	1.4640286661182	6.85546606846453	5.11869262937953	1.48388583438346	4.22514929788823	3.17344571117913	0.834628246316622	1	0.967513006944171	0.865389153677434	0.996183967078882	0.743466651947125	0.976999706615886
PLK4	0.920114429810284	1.15941223499901	1.20893879425645	1.25851964396357	1.31161660104152	1.32320759685132	0.730630502617322	0.830150796813534	0.800741499172845	0.742999796734657	1.01551916325076	0.917845073255673	1
SCLT1	0.839556004763336	1.66786396930968	1.35777977040266	1.15883805726691	1.18201999765108	1.07973472785457	0.743223181115083	1.00261675206295	0.875888314241066	1	0.83391399873025	0.89985945219411	0.661515122927097
MND1	1.34662963855209	1.4895093754433	1.29412483849645	1.31868368366349	2.12548426800178	1.90181833743389	0.893164568533925	1	0.613272522752283	0.802392797151797	0.775150379102211	0.593049989180389	0.599795360562603
HMGB2	3.92216249689524	5.61235696308297	6.27552358293999	1.55270494095172	4.48084282893355	3.44719065546549	0.903331997193326	0.706684490839127	0.743725206997868	0.822575135435825	1	0.905405352599203	0.818098347522456
NEIL3	0.92749415442614	1.75012320471499	1.34877115617214	1.03527522025806	1.55299557709981	1.53054379439528	0.978958595300277	1	0.863160002450823	1.09279479841457	0.901741885653065	0.946085440066608	0.915067410653278
CENPU	1.18172744040578	1.70623311267971	1.67190543016822	1.63954803604149	2.13998666773683	2.77654833302773	0.705257470357499	1	0.824586993204333	0.889338865137075	0.759497236339619	0.759193450832068	0.807840691006937
TRIP13	1.10942387654671	1.13812487971207	1.08391185841866	1.33857876677254	1.18241761741765	1.31114931681298	0.846879520659659	1	0.902897588445174	0.784325456766824	0.755673317358918	0.842530407188097	0.962924874047743
CCT5	1.15889801486412	0.900557240590015	0.858828320460119	0.989395193083586	0.813879043133579	0.737354340649913	1.1497022425985	0.781584103796567	1.33256192918962	1	1.00560603961057	1.51752316181333	1.31388075805806
DEPDC1B	1.34580042617597	2.19680728842237	2.15586600206418	1.0932411092541	1.47000114197308	1.20683140331781	0.807433187934485	1	0.758830278003959	0.823567792415988	0.711570774516372	0.753456527678991	0.725392504160546
CENPK	1	1.54580968413451	1.59969931597468	1.27599379564075	2.2891440087418	2.17842670127435	0.769869643885267	1.02501226163521	0.748217880636544	0.804899563596589	0.940734416594962	0.730974494862441	0.910378106521668
CCNB1	2.61991416071075	6.96971593235717	6.80391047624772	1.37831249399373	2.20623872738143	1.05573003176215	0.984605167210858	0.741230156987221	0.8532965994294	0.787945600926115	1	0.912383329620151	0.829589226009114
TAF9	0.917618400798993	0.78046804354602	0.875800888124802	1.01423272205729	0.849261942973148	0.857017973063456	1.07248816689725	1.09844853115149	1.28064319004138	1	0.982957697212338	1.15665350352049	1.04961785215104
BRD8	0.967903206058466	1.21643884386401	1.14734141495065	0.899865927415137	0.908755448568891	0.800957188067633	0.881304383876264	0.992361552117277	1.04630286105351	1.16676249200097	1.11569626528857	1.27519836094791	1
KIF20A	1.41869107379119	3.51882167882218	2.96861370890653	1.02610467696604	1.6190844427664	1.29627467966678	0.925137855459571	0.928594375327501	0.895555450384234	0.91767064439358	0.835558741096762	0.835558741096762	1
CDC25C	1	2.02139715341783	1.53143770545401	1.05597292466268	1.45440662567972	1.24372795886729	0.968580341775865	0.873393849267674	0.922962379379095	0.96654512636514	0.959775004160461	0.979745920925429	1.00799514033901
PTTG1	3.65214732628445	3.68399801336158	4.1163650171612	0.665924524188871	1.82611136929398	1	1.51885115224434	0.746812752257532	0.614870352802095	0.920873071875712	1.00352431070753	0.800004512318047	0.505585740217768
HMMR	1.62825075339708	5.33305901142359	4.12433248934371	1.61207147901979	2.53741920808488	1.74590679043822	0.801757701783778	1	0.908965244716177	0.874958042717079	0.97189980728246	0.94582932227448	0.776689936322199
SPDL1	0.991454645826354	1.97286990210038	2.11134906575201	1.09354366946203	1.3892733510959	1.19075171354684	0.655554956758119	1.07946444953551	0.795205085745674	0.746512863009288	0.859310003221362	0.822516939043462	1
MXD3	1.34905275863185	2.80738077266776	2.01596368061286	0.891551958222662	2.1787344002665	1.54563988297927	1	0.924945490343372	0.827316120133678	1.28270922804635	0.835112081620745	0.696114986782735	0.7674908270802
DEK	1.05033930727205	0.919981773840275	1	1.37157092588278	1.42038077758442	1.57583423730478	0.888464400831224	1.1672324783091	0.959257854620234	0.927740413422058	0.963953282569746	1.01082766665364	0.854256044863128
GMNN	0.744372569046971	1.2469831060493	1.15657927686717	1.45703101419375	1.4050130161017	1.97292981832841	0.648464119530136	0.993069260360009	0.884216648955977	0.956641183008613	1	1.14962147226132	0.969202663227449
HIST1H4C	0.676712287345238	0.558466741157392	0.387426613428766	1.2892820897954	2.42320182490767	2.5394542106196	0.736043706811317	1.23095308301052	0.835510218281844	1.07568416854447	1.16054897880341	1	0.963873211610679
ZNF165	0.957251365474903	1.76988067124951	1.4555592060993	0.954358562064146	1.1213892999116	0.994208799452024	0.863048171142873	1.04872176370912	0.895394374897948	0.978490066809575	1.1298350427328	1.19791735888223	1
MDC1	1	1.13700510426497	1.20120288618026	1.01750755339572	1.02134501933199	1.01781680346791	0.957740896753297	1.15830856441539	0.866085765907402	0.682333452935958	0.903261862890074	0.813313663685535	0.85274780435818
TUBB	0.777631457632316	0.848533373425888	0.62046807403881	1.01437682629452	1	1.06996210423549	0.883056683525161	0.953852776074652	0.803639401802666	1.28989521567531	1.01843745841322	1.20528836417026	1.11611282283933
HSPA1B	1	1.4267321486036	1.18939392746966	0.985666310244306	0.783675863057209	0.977745275177027	1.04346074989872	1.08103525709107	0.949291495082043	0.995737626223125	1.12081759691634	0.949797168211068	1.16070009801672
KIFC1	1.10148229625426	1.79327667382069	1.38818212373177	1.17173036140947	1.67984379707417	1.61198788072187	0.968137654154663	0.948637733208623	0.976579498549071	0.937478217679917	0.947923154467299	0.853593960050781	1
SNRPC	0.952895908297609	0.690272714449411	0.924422047478595	0.950290644248071	0.69141201541324	0.750673906024162	1.11924004238772	1	1.04771735454243	1.17468885345933	1.18077152668333	1.25594253210996	1.21241070244883
SRSF3	1.14032099696609	0.810468430885615	0.959579725166382	0.912654825003118	0.812371892772559	0.817694801450866	1.27057960369463	0.987185228625756	1	1.17838401148278	1.05796483620245	1.18076655607035	1.21446158961468
TTK	1.06117322862881	2.8189807808877	1.87543728181719	1.38602382480991	1.79473597450587	1.70804914791797	0.714367792962529	0.942660171667024	0.91808038769296	0.809175103306925	0.854647904125614	0.674621029756788	1
CENPW	1.6074824497946	2.16170434459808	2.0588127625423	1.61507193676879	2.01510014489627	1.78103405980094	1	0.81800312056383	0.453229529123449	0.394186629061853	0.4752156421213	0.421003746721572	0.426269232331436
MTFR2	0.952738906806671	1.90861470965343	1.17279834078324	1.44019762951	1.7811545774666	1.92373437953464	0.899033930822381	1	0.945275364505831	1.02751408768113	0.903283994016696	0.987417585724429	0.962912540272316
FBXO5	0.769431638544774	2.08252555083436	0.818972040430501	1.00105885690258	2.08531910035977	2.21538360791984	0.843573387808353	0.904575921473749	0.986546423299152	1.31979202220279	1.26656610314108	1	0.987212639582946
ACTB	1.02179475649534	0.803978786703177	0.95793057743186	1	0.821742028696161	0.84153807192195	1.282634943414	0.989293265974083	1.12630626379842	0.832807396205869	1.12466731362473	1.15521303723882	1.36684860294488
RPA3	1.26914640526791	0.878609026127409	1.06298218029906	1.34088463850362	1.21939875783512	1.47679669938679	1.25578920569757	0.956203957657212	0.921048658537079	0.84427661936683	0.966316119843682	0.892916502662453	1
CYCS	1.02513759863624	0.814303061211337	0.893291176191669	0.945064380771924	0.764617514928251	0.857801006774537	1.1759453054492	1.10004644408066	1.21119910532051	0.799336076202882	1.06828275926594	1	1.10795053028234
LSM5	1.04908811617698	0.901799490691687	0.977354496426728	1.13728115720356	0.910792858927848	0.987046186723842	1.04999753277226	1.2085647533696	1.00350947665924	0.922188638017798	1.02087010792068	0.956475446818991	1
ANLN	1.08157625568869	2.92204448338382	2.59319451525656	1.02981042459633	1.98714222538426	1.82830248771625	0.800860970043412	1	0.698061512427243	0.652865407091106	0.994090717257861	0.816036834886367	0.805874912338832
H2AFV	1.15969890259577	0.952321704312053	0.988452065990469	0.958717522886208	1.14251646814811	0.998994723601359	1.20760278237996	0.960947048917325	0.861965722371423	1.0024601299562	1.10039615625456	1.07971830417296	1
DBF4	0.736224424687238	2.13177881715928	1.33483517188923	1.03584404477073	1.26237868777962	1.12892572920716	0.660700733259095	1.16548940274484	0.760117559482764	0.810273021384108	1	0.862763530892542	0.899430379899204
ASNS	1.258084924038	1.14880065576809	0.96068225610456	0.956608165726608	1.23988011146767	0.935435743651844	1.39787550731003	1	2.32172626255809	0.583198796232058	0.835818495181809	1.43061907147502	0.858397797480776
MCM7	1.07817550444163	1.0145691733821	0.975018355911162	1.38514718816857	1.3240906532227	1.42839763562397	0.959100078492515	0.940534751759367	0.904874681512113	1	0.790349471892386	1.00086506638903	0.866749340048944
RHEB	1	1.10846281651209	1.10512744937873	0.962882904493654	1.19911697589346	1.12151272810033	1.01402315845146	1.08183345903497	0.924389956051397	0.703217005859019	0.822782441263131	0.857144619578884	0.93725224541103
KIF4A	1.46871471668891	2.41389953302917	2.17358472793193	1.23803012886292	1.69211107065873	1.40281210482738	0.857443113598736	1	0.918179134389472	0.90253662399955	0.744746477908794	0.925081080885451	0.936793606660193
HMGB3	1.48772475926182	1.55888615668393	1.74077333685977	1.03557133301793	0.922438114792516	0.965363016649898	0.923711961986756	0.773975909699711	0.894263045902216	0.944361038238511	1	1.1786125427077	1.17022281224117
REEP4	1.01268404162787	1.30961277117616	1.45125759866024	1.0431696282557	1.05285228888465	0.921559147917656	0.858196527944129	1	1.0369347362086	0.801100504300611	0.964405372521258	0.948988029577156	0.884687940772337
CDCA2	1.08565473821546	5.24683272539235	2.67230885017022	1.45523263248435	2.68408873624466	1.81963202843403	0.780900970631755	1	0.815256311573625	0.905353723312243	0.85664554130549	0.802202698224153	0.828400785341995
ESCO2	1.0066736464262	1.99184324784096	1.62513907020658	1.53546628507641	2.19298337282432	3.08458709469412	0.888542049752252	1	0.855427176985568	0.895017868544608	0.957148282943095	0.869770779254593	0.875942182133148
PBK	2.95931779889706	3.72762540041601	3.83444289786592	1.00470808122496	3.06480115639364	2.10964570946537	1	0.734170191603517	0.472859504423213	0.651357869025153	0.566618353787203	0.488210670143686	0.583289599923655
EIF4EBP1	0.72895142655331	0.666158216171435	0.669688914186348	1.10584400561368	1.1867846751935	1.31178183410933	1	1.47523029667519	1.47411589620816	0.829075990316294	1.02420585263418	0.818538222581892	0.981601009603499
PRKDC	0.864843092640331	0.659600685104349	0.682616404057078	1.04753833991295	0.923890342152007	1.08239109052453	1	1.0848664667744	0.933956638202871	1.00659595924528	1.03248231886374	0.968457325744807	1.02473520615419
GGH	1.10433613510836	0.983149770268029	0.931178219188354	1.21652644007904	1.02842219770448	0.940795078558246	1.18196352153063	0.899120254413882	0.885198175968112	1	0.912831412296068	1.06140418606245	1.15873264624997
RAD21	1.23759887922251	1.39974618568467	1.44345538731512	1	1.26705391957269	1.08268237852933	0.721837186579411	0.956723254144338	0.990530727476696	0.915001920474612	1.00283567242656	0.975311823543369	0.803364944161715
MED30	0.919131793009148	1	1.02434263654011	1.1267156385041	1.22826425015706	1.10938761783792	0.766961905119522	1.09662497537198	1.01580347339376	0.884729701431688	0.860571170567405	0.8330959733492	0.940725064876013
DSCC1	0.937358327291243	1.18285826986953	1.01034172862497	1.57837986938126	1.83657833200954	2.37268981615284	1	1.07717884676536	0.742829822208889	0.879677526436174	0.771098369142792	0.965700725456496	0.731135563312265
ATAD2	0.856560932468919	1.05932255727574	1.09712142480829	1.76954831634163	1.90222866963241	3.45599020740925	0.782773836575148	1.32974464728871	0.868087126662436	0.682532708031634	1	0.769700940364665	0.833196803968223
DNAJA1	0.833433403706756	0.908563137807966	1	1.01675124904537	0.761976424963471	0.821313759364441	1.03908016670285	0.650130975849871	1.20179788150003	0.882959876112674	1.1650776181293	1.51730985386572	1.24621304833579
DCTN3	1.24706404212733	1	0.97031870496722	0.884014882342739	0.892696666451148	0.609237908471985	1.28239203895993	0.95787540151021	0.986840672147205	1.10244878996295	1.08370987916381	1.22071161092718	1.19298150328061
FANCG	0.964541977058296	1.08034612938208	1	1.28685158540254	1.34577987251633	1.62403897350008	0.926359507904513	1.2768194389979	0.842054656440897	1.02742641327571	0.873887649722972	0.729290475870923	0.950571205332494
ARHGEF39	1	2.21742087073819	2.34389675028635	1.02686348741429	1.61060798695398	1.17958246860207	0.80638765739518	0.938716744876926	0.793462921956396	0.719480429650843	1.02573844900042	0.80695023390845	0.734481636158822
